Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,BollingerLower,StartPrice,BollingerUpper,
TSLA,20231116,100495.91,100462.37,1415,1418,'202311161415,-33.54000000000815,3,230.97,0.0,232.13,
TSLA,20231117,100462.37,100652.9,0933,0944,'202311170933,190.52999999999884,11,229.33,0.0,234.65,
TSLA,20231117,100652.9,100608.02,0948,0950,'202311170948,-44.879999999990105,2,226.81,0.0,228.24,
TSLA,20231117,100608.02,100583.66,0954,0955,'202311170954,-24.360000000000582,1,226.87,0.0,228.95,
TSLA,20231117,100583.66,100658.46,1049,1104,'202311171049,74.80000000000291,15,231.17,0.0,233.14,
TSLA,20231117,100658.46,100639.98,1116,1117,'202311171116,-18.480000000010477,1,234.0,0.0,235.96,
TSLA,20231117,100639.98,100629.78,1121,1122,'202311171121,-10.19999999999709,1,235.15,0.0,235.79,
TSLA,20231117,100629.78,100590.3,1126,1137,'202311171126,-39.479999999995925,11,235.0,0.0,235.73,
TSLA,20231117,100590.3,100559.22,1141,1143,'202311171141,-31.080000000001746,2,235.43,0.0,235.94,
TSLA,20231117,100559.22,100515.87,1147,1149,'202311171147,-43.35000000000582,2,234.91,0.0,235.78,
TSLA,20231117,100515.87,100501.42,1220,1221,'202311171220,-14.44999999999709,1,234.78,0.0,235.5,
TSLA,20231117,100501.42,100498.87,1225,1226,'202311171225,-2.5500000000029104,1,234.58,0.0,235.53,
TSLA,20231117,100498.87,100477.87,1245,1246,'202311171245,-21.0,1,234.6,0.0,235.57,
TSLA,20231117,100477.87,100513.15,1250,1304,'202311171250,35.279999999998836,14,235.15,0.0,235.55,
TSLA,20231117,100513.15,100513.15,1308,1324,'202311171308,0.0,16,236.01,0.0,236.69,
TSLA,20231117,100513.15,100528.27,1328,1342,'202311171328,15.120000000009895,14,236.34,0.0,236.95,
TSLA,20231120,100528.27,100457.75,0933,0936,'202311200933,-70.52000000000407,3,231.57,0.0,235.25,
TSLA,20231120,100457.75,100440.75,1047,1049,'202311201047,-17.0,2,232.23,0.0,233.38,
TSLA,20231120,100440.75,100416.95,1053,1055,'202311201053,-23.80000000000291,2,232.27,0.0,233.15,
TSLA,20231120,100416.95,100371.05,1059,1103,'202311201059,-45.89999999999418,4,232.71,0.0,233.38,
TSLA,20231120,100371.05,100348.95,1203,1206,'202311201203,-22.10000000000582,3,233.78,0.0,234.75,
TSLA,20231120,100348.95,100355.75,1225,1249,'202311201225,6.80000000000291,24,233.91,0.0,234.43,
TSLA,20231120,100355.75,100353.2,1253,1302,'202311201253,-2.5500000000029104,9,233.07,0.0,233.75,
TSLA,20231120,100353.2,100339.6,1322,1323,'202311201322,-13.599999999991269,1,233.23,0.0,234.17,
TSLA,20231120,100339.6,100326.85,1327,1339,'202311201327,-12.75,12,233.26,0.0,233.95,
TSLA,20231120,100326.85,100339.45,1516,1548,'202311201516,12.599999999991269,32,235.01,0.0,236.36,
TSLA,20231121,100339.45,100271.39,0946,0947,'202311210946,-68.05999999999767,1,238.31,0.0,241.29,
TSLA,20231121,100271.39,100350.24,0951,0955,'202311210951,78.85000000000582,4,239.59,0.0,241.02,
TSLA,20231121,100350.24,100482.26,0959,1008,'202311210959,132.01999999998952,9,240.05,0.0,241.69,
TSLA,20231121,100482.26,100442.08,1012,1018,'202311211012,-40.179999999993015,6,242.08,0.0,243.3,
TSLA,20231121,100442.08,100371.56,1022,1024,'202311211022,-70.52000000000407,2,241.37,0.0,242.83,
TSLA,20231121,100371.56,100331.38,1418,1443,'202311211418,-40.179999999993015,25,241.28,0.0,242.0,
TSLA,20231121,100331.38,100324.82,1507,1508,'202311211507,-6.559999999997672,1,241.41,0.0,241.95,
TSLA,20231121,100324.82,100313.34,1512,1513,'202311211512,-11.480000000010477,1,241.65,0.0,241.93,
TSLA,20231121,100313.34,100304.32,1517,1521,'202311211517,-9.019999999989523,4,241.62,0.0,241.98,
TSLA,20231121,100304.32,100255.94,1553,1555,'202311211553,-48.38000000000466,2,241.14,0.0,241.8,
TSLA,20231122,100255.94,100213.61,0946,0948,'202311220946,-42.330000000001746,2,237.77,0.0,240.58,
TSLA,20231122,100213.61,100378.25,0952,1013,'202311220952,164.63999999999942,21,237.61,0.0,239.21,
TSLA,20231122,100378.25,100309.4,1017,1019,'202311221017,-68.85000000000582,2,233.72,0.0,235.62,
TSLA,20231122,100309.4,100277.95,1023,1024,'202311221023,-31.44999999999709,1,233.07,0.0,234.85,
TSLA,20231122,100277.95,100220.15,1028,1029,'202311221028,-57.80000000000291,1,233.55,0.0,234.19,
TSLA,20231122,100220.15,100167.23,1033,1036,'202311221033,-52.919999999998254,3,233.53,0.0,235.37,
TSLA,20231122,100167.23,100266.68,1045,1105,'202311221045,99.44999999999709,20,233.75,0.0,235.56,
TSLA,20231122,100266.68,100238.63,1109,1110,'202311221109,-28.04999999998836,1,232.57,0.0,233.17,
TSLA,20231122,100238.63,100308.33,1114,1136,'202311221114,69.69999999999709,22,232.78,0.0,233.4,
TSLA,20231122,100308.33,100298.01,1140,1142,'202311221140,-10.320000000006985,2,231.84,0.0,232.29,
TSLA,20231122,100298.01,100262.75,1146,1148,'202311221146,-35.25999999999476,2,232.08,0.0,232.33,
TSLA,20231122,100262.75,100236.4,1152,1201,'202311221152,-26.35000000000582,9,231.99,0.0,232.98,
TSLA,20231122,100236.4,100206.3,1219,1221,'202311221219,-30.09999999999127,2,232.33,0.0,233.55,
TSLA,20231122,100206.3,100234.35,1225,1234,'202311221225,28.05000000000291,9,232.36,0.0,232.75,
TSLA,20231122,100234.35,100220.59,1238,1242,'202311221238,-13.760000000009313,4,231.81,0.0,232.58,
TSLA,20231122,100220.59,100204.25,1251,1255,'202311221251,-16.339999999996508,4,231.95,0.0,232.87,
TSLA,20231122,100204.25,100177.9,1259,1306,'202311221259,-26.35000000000582,7,231.91,0.0,232.58,
TSLA,20231122,100177.9,100230.6,1428,1442,'202311221428,52.70000000001164,14,233.03,0.0,233.63,
TSLA,20231122,100230.6,100217.7,1446,1450,'202311221446,-12.900000000008731,4,231.76,0.0,232.38,
TSLA,20231122,100217.7,100197.92,1454,1455,'202311221454,-19.779999999998836,1,231.87,0.0,232.51,
TSLA,20231122,100197.92,100189.42,1516,1517,'202311221516,-8.5,1,232.46,0.0,233.14,
TSLA,20231124,100189.42,100265.92,0947,1016,'202311240947,76.5,29,234.39,0.0,235.95,
TSLA,20231124,100265.92,100218.04,1020,1022,'202311241020,-47.88000000000466,2,235.13,0.0,236.43,
TSLA,20231124,100218.04,100198.49,1026,1027,'202311241026,-19.54999999998836,1,234.85,0.0,235.48,
TSLA,20231124,100198.49,100329.53,1038,1119,'202311241038,131.0399999999936,41,235.46,0.0,236.39,
TSLA,20231124,100329.53,100303.49,1123,1128,'202311241123,-26.039999999993597,5,237.98,0.0,238.24,
TSLA,20231124,100303.49,100301.81,1548,1551,'202311241548,-1.680000000007567,3,235.51,0.0,235.66,
TSLA,20231127,100301.81,100227.01,0948,0951,'202311270948,-74.80000000000291,3,232.55,0.0,233.92,
TSLA,20231127,100227.01,100216.93,1049,1050,'202311271049,-10.080000000001746,1,235.72,0.0,236.17,
TSLA,20231127,100216.93,100161.49,1054,1100,'202311271054,-55.439999999987776,6,235.47,0.0,236.14,
TSLA,20231127,100161.49,100374.84,1139,1319,'202311271139,213.34999999999127,100,234.23,0.0,234.89,
TSLA,20231128,100374.84,100371.48,0938,0941,'202311280938,-3.360000000000582,3,236.16,0.0,238.76,
TSLA,20231128,100371.48,100287.48,0945,0950,'202311280945,-84.0,5,236.82,0.0,238.7,
TSLA,20231128,100287.48,100232.04,1004,1005,'202311281004,-55.44000000000233,1,234.7,0.0,235.74,
TSLA,20231128,100232.04,100253.04,1009,1015,'202311281009,21.0,6,235.16,0.0,236.14,
TSLA,20231128,100253.04,100269.84,1019,1028,'202311281019,16.80000000000291,9,235.25,0.0,236.31,
TSLA,20231128,100269.84,100217.99,1032,1039,'202311281032,-51.84999999999127,7,234.91,0.0,236.01,
TSLA,20231128,100217.99,100259.81,1134,1149,'202311281134,41.81999999999243,15,240.79,0.0,241.35,
TSLA,20231128,100259.81,100244.23,1153,1154,'202311281153,-15.580000000001746,1,241.73,0.0,242.44,
TSLA,20231128,100244.23,100223.73,1158,1206,'202311281158,-20.5,8,241.65,0.0,242.03,
TSLA,20231128,100223.73,100273.75,1210,1230,'202311281210,50.020000000004075,20,241.49,0.0,241.75,
TSLA,20231128,100273.75,100278.67,1234,1247,'202311281234,4.919999999998254,13,242.06,0.0,242.82,
TSLA,20231128,100278.67,100242.59,1256,1301,'202311281256,-36.080000000001746,5,241.67,0.0,243.08,
TSLA,20231128,100242.59,100368.05,1321,1350,'202311281321,125.4600000000064,29,241.71,0.0,243.2,
TSLA,20231128,100368.05,100352.66,1354,1356,'202311281354,-15.389999999999418,2,244.65,0.0,245.22,
TSLA,20231128,100352.66,100319.45,1400,1414,'202311281400,-33.2100000000064,14,244.66,0.0,245.29,
TSLA,20231128,100319.45,100301.63,1418,1423,'202311281418,-17.819999999992433,5,244.89,0.0,245.54,
TSLA,20231128,100301.63,100296.77,1427,1433,'202311281427,-4.860000000000582,6,244.89,0.0,245.51,
TSLA,20231128,100296.77,100339.7,1437,1508,'202311281437,42.929999999993015,31,245.02,0.0,245.5,
TSLA,20231128,100339.7,100320.26,1512,1513,'202311281512,-19.44000000000233,1,245.51,0.0,246.32,
TSLA,20231128,100320.26,100342.13,1542,1557,'202311281542,21.870000000009895,15,245.72,0.0,246.17,
TSLA,20231129,100342.13,100290.78,0933,0938,'202311290933,-51.35000000000582,5,245.09,0.0,251.19,
TSLA,20231129,100290.78,100147.0,0942,0945,'202311290942,-143.77999999999884,3,250.71,0.0,251.96,
TSLA,20231129,100147.0,100162.8,0949,1004,'202311290949,15.80000000000291,15,250.01,0.0,251.86,
TSLA,20231129,100162.8,100093.2,1047,1049,'202311291047,-69.60000000000582,2,247.61,0.0,249.82,
TSLA,20231129,100093.2,100065.2,1053,1055,'202311291053,-28.0,2,247.78,0.0,249.12,
TSLA,20231129,100065.2,100311.6,1059,1135,'202311291059,246.40000000000873,36,248.77,0.0,249.44,
TSLA,20231129,100311.6,100293.78,1139,1140,'202311291139,-17.820000000006985,1,245.76,0.0,246.77,
TSLA,20231129,100293.78,100280.18,1144,1145,'202311291144,-13.60000000000582,1,246.35,0.0,247.29,
TSLA,20231129,100280.18,100255.07,1313,1328,'202311291313,-25.10999999998603,15,246.69,0.0,248.12,
TSLA,20231129,100255.07,100245.35,1332,1338,'202311291332,-9.720000000001164,6,246.51,0.0,247.17,
TSLA,20231129,100245.35,100236.44,1342,1343,'202311291342,-8.910000000003492,1,246.0,0.0,247.02,
TSLA,20231129,100236.44,100204.04,1403,1409,'202311291403,-32.40000000000873,6,246.33,0.0,247.26,
TSLA,20231129,100204.04,100185.41,1413,1414,'202311291413,-18.629999999990105,1,246.06,0.0,246.83,
TSLA,20231129,100185.41,100279.37,1428,1445,'202311291428,93.95999999999185,17,246.52,0.0,247.46,
TSLA,20231129,100279.37,100340.12,1501,1531,'202311291501,60.75,30,244.53,0.0,245.7,
TSLA,20231129,100340.12,100322.9,1535,1536,'202311291535,-17.220000000001164,1,243.04,0.0,243.71,
TSLA,20231129,100322.9,100292.56,1540,1541,'202311291540,-30.339999999996508,1,243.28,0.0,243.79,
TSLA,20231129,100292.56,100244.18,1545,1549,'202311291545,-48.38000000000466,4,243.3,0.0,243.97,
TSLA,20231130,100244.18,100372.92,0934,0944,'202311300934,128.74000000000524,10,241.93,0.0,244.64,
TSLA,20231130,100372.92,100324.54,0948,0951,'202311300948,-48.38000000000466,3,239.88,0.0,241.16,
TSLA,20231130,100324.54,100284.36,0955,0956,'202311300955,-40.179999999993015,1,240.67,0.0,242.26,
TSLA,20231130,100284.36,100207.17,1007,1011,'202311301007,-77.19000000000233,4,240.43,0.0,242.24,
TSLA,20231130,100207.17,100273.57,1117,1136,'202311301117,66.40000000000873,19,240.51,0.0,241.67,
TSLA,20231130,100273.57,100251.99,1140,1141,'202311301140,-21.580000000001746,1,239.35,0.0,240.04,
TSLA,20231130,100251.99,100232.07,1159,1203,'202311301159,-19.919999999998254,4,239.84,0.0,241.22,
TSLA,20231130,100232.07,100222.94,1207,1214,'202311301207,-9.130000000004657,7,239.4,0.0,240.42,
TSLA,20231130,100222.94,100200.53,1218,1230,'202311301218,-22.410000000003492,12,239.57,0.0,240.54,
TSLA,20231130,100200.53,100305.94,1306,1355,'202311301306,105.41000000000349,49,240.64,0.0,241.6,
TSLA,20231130,100305.94,100287.68,1359,1400,'202311301359,-18.260000000009313,1,238.33,0.0,239.25,
TSLA,20231130,100287.68,100284.36,1513,1520,'202311301513,-3.319999999992433,7,239.58,0.0,240.29,
TSLA,20231130,100284.36,100280.21,1524,1528,'202311301524,-4.149999999994179,4,239.54,0.0,240.05,
TSLA,20231130,100280.21,100267.76,1532,1544,'202311301532,-12.450000000011642,12,239.19,0.0,240.04,
TSLA,20231130,100267.76,100272.74,1548,1550,'202311301548,4.980000000010477,2,239.13,0.0,240.1,
TSLA,20231201,100272.74,100177.54,0933,0937,'202312010933,-95.20000000001164,4,233.25,0.0,242.17,
TSLA,20231201,100177.54,100169.89,0941,0943,'202312010941,-7.649999999994179,2,232.69,0.0,234.56,
TSLA,20231201,100169.89,100186.89,0947,0951,'202312010947,17.0,4,233.31,0.0,234.61,
TSLA,20231201,100186.89,100157.99,0955,0956,'202312010955,-28.89999999999418,1,233.61,0.0,235.07,
TSLA,20231201,100157.99,100084.04,1000,1008,'202312011000,-73.95000000001164,8,234.15,0.0,235.48,
TSLA,20231201,100084.04,100163.0,1012,1023,'202312011012,78.9600000000064,11,235.01,0.0,235.84,
TSLA,20231201,100163.0,100165.55,1027,1031,'202312011027,2.5500000000029104,4,233.58,0.0,234.53,
TSLA,20231201,100165.55,100150.25,1035,1044,'202312011035,-15.30000000000291,9,232.92,0.0,233.77,
TSLA,20231201,100150.25,100092.29,1117,1121,'202312011117,-57.9600000000064,4,236.69,0.0,237.74,
TSLA,20231201,100092.29,100049.45,1125,1127,'202312011125,-42.83999999999651,2,236.62,0.0,237.48,
TSLA,20231201,100049.45,100012.49,1131,1135,'202312011131,-36.95999999999185,4,236.46,0.0,237.11,
TSLA,20231201,100012.49,99980.57,1139,1140,'202312011139,-31.919999999998254,1,236.32,0.0,237.11,
TSLA,20231201,99980.57,99963.77,1154,1157,'202312011154,-16.80000000000291,3,236.08,0.0,237.87,
TSLA,20231201,99963.77,100031.81,1201,1216,'202312011201,68.0399999999936,15,237.31,0.0,237.87,
TSLA,20231201,100031.81,100123.11,1220,1249,'202312011220,91.30000000000291,29,238.24,0.0,239.17,
TSLA,20231201,100123.11,100097.38,1319,1325,'202312011319,-25.729999999995925,6,238.89,0.0,239.51,
TSLA,20231201,100097.38,100081.61,1329,1330,'202312011329,-15.770000000004075,1,238.86,0.0,239.65,
TSLA,20231201,100081.61,100046.75,1503,1506,'202312011503,-34.86000000000058,3,238.36,0.0,238.77,
TSLA,20231201,100046.75,100023.51,1531,1538,'202312011531,-23.24000000000524,7,237.94,0.0,238.85,
TSLA,20231201,100023.51,100001.93,1542,1543,'202312011542,-21.580000000001746,1,238.41,0.0,238.96,
TSLA,20231204,100001.93,99914.57,0933,0934,'202312040933,-87.35999999998603,1,235.07,0.0,239.71,
TSLA,20231204,99914.57,99929.69,0938,0947,'202312040938,15.119999999995343,9,234.76,0.0,238.0,
TSLA,20231204,99929.69,99903.34,1037,1038,'202312041037,-26.35000000000582,1,234.66,0.0,235.99,
TSLA,20231204,99903.34,99989.19,1042,1105,'202312041042,85.85000000000582,23,234.7,0.0,235.59,
TSLA,20231204,99989.19,99979.11,1303,1317,'202312041303,-10.080000000001746,14,237.62,0.0,237.91,
TSLA,20231205,99979.11,99950.55,0938,0939,'202312050938,-28.55999999999767,1,235.09,0.0,238.29,
TSLA,20231205,99950.55,99885.81,0943,0945,'202312050943,-64.74000000000524,2,236.96,0.0,238.33,
TSLA,20231205,99885.81,99826.17,0949,0951,'202312050949,-59.63999999999942,2,237.42,0.0,238.37,
TSLA,20231205,99826.17,100169.73,0955,1025,'202312050955,343.5599999999977,30,237.34,0.0,238.23,
TSLA,20231205,100169.73,100479.69,1029,1058,'202312051029,309.9600000000064,29,241.67,0.0,242.93,
TSLA,20231205,100479.69,100444.05,1102,1110,'202312051102,-35.63999999999942,8,245.48,0.0,246.5,
TSLA,20231205,100444.05,100409.61,1247,1249,'202312051247,-34.44000000000233,2,240.89,0.0,241.91,
TSLA,20231205,100409.61,100378.9,1253,1254,'202312051253,-30.710000000006403,1,240.83,0.0,241.37,
TSLA,20231205,100378.9,100447.78,1258,1314,'202312051258,68.88000000000466,16,240.91,0.0,241.46,
TSLA,20231205,100447.78,100391.34,1318,1320,'202312051318,-56.44000000000233,2,240.12,0.0,240.59,
TSLA,20231205,100391.34,100586.5,1324,1414,'202312051324,195.1600000000035,50,240.07,0.0,241.14,
TSLA,20231205,100586.5,100575.71,1435,1437,'202312051435,-10.789999999993597,2,238.15,0.0,239.25,
TSLA,20231205,100575.71,100545.83,1441,1446,'202312051441,-29.880000000004657,5,238.19,0.0,238.43,
TSLA,20231205,100545.83,100531.72,1547,1548,'202312051547,-14.110000000000582,1,238.26,0.0,239.04,
TSLA,20231205,100531.72,100549.98,1552,1557,'202312051552,18.25999999999476,5,238.26,0.0,238.93,
TSLA,20231206,100549.98,100421.19,0933,0935,'202312060933,-128.7899999999936,2,236.78,0.0,244.8,
TSLA,20231206,100421.19,100549.11,0939,0948,'202312060939,127.91999999999825,9,242.74,0.0,244.48,
TSLA,20231206,100549.11,100506.99,0952,0953,'202312060952,-42.11999999999534,1,244.9,0.0,245.71,
TSLA,20231206,100506.99,100489.17,0957,0958,'202312060957,-17.820000000006985,1,244.77,0.0,245.55,
TSLA,20231206,100489.17,100464.87,1002,1007,'202312061002,-24.30000000000291,5,243.91,0.0,245.45,
TSLA,20231206,100464.87,100438.95,1011,1016,'202312061011,-25.919999999998254,5,243.53,0.0,245.08,
TSLA,20231206,100438.95,100396.31,1020,1021,'202312061020,-42.63999999999942,1,243.8,0.0,245.56,
TSLA,20231206,100396.31,100381.73,1248,1249,'202312061248,-14.580000000001746,1,245.18,0.0,246.45,
TSLA,20231206,100381.73,100338.27,1334,1335,'202312061334,-43.45999999999185,1,242.14,0.0,242.74,
TSLA,20231206,100338.27,100362.05,1339,1351,'202312061339,23.779999999998836,12,242.2,0.0,242.87,
TSLA,20231206,100362.05,100320.23,1355,1412,'202312061355,-41.820000000006985,17,241.85,0.0,242.51,
TSLA,20231206,100320.23,100303.01,1416,1417,'202312061416,-17.220000000001164,1,242.01,0.0,242.52,
TSLA,20231206,100303.01,100275.95,1421,1425,'202312061421,-27.05999999999767,4,241.94,0.0,242.59,
TSLA,20231206,100275.95,100260.37,1429,1431,'202312061429,-15.580000000001746,2,241.69,0.0,242.17,
TSLA,20231206,100260.37,100240.69,1435,1436,'202312061435,-19.679999999993015,1,241.64,0.0,242.09,
TSLA,20231206,100240.69,100218.55,1440,1441,'202312061440,-22.139999999999418,1,241.75,0.0,242.39,
TSLA,20231206,100218.55,100209.53,1445,1446,'202312061445,-9.020000000004075,1,242.12,0.0,242.64,
TSLA,20231206,100209.53,100338.27,1505,1534,'202312061505,128.74000000000524,29,242.05,0.0,242.77,
TSLA,20231206,100338.27,100329.97,1538,1540,'202312061538,-8.30000000000291,2,239.97,0.0,240.56,
TSLA,20231206,100329.97,100427.08,1544,1557,'202312061544,97.11000000000058,13,240.16,0.0,240.55,
TSLA,20231207,100427.08,100448.66,0933,0937,'202312070933,21.580000000001746,4,238.56,0.0,241.59,
TSLA,20231207,100448.66,100378.1,0948,0952,'202312070948,-70.55999999999767,4,236.92,0.0,239.06,
TSLA,20231207,100378.1,100359.01,0956,0958,'202312070956,-19.09000000001106,2,237.47,0.0,238.78,
TSLA,20231207,100359.01,100312.81,1002,1007,'202312071002,-46.19999999999709,5,237.77,0.0,238.63,
TSLA,20231207,100312.81,100297.87,1011,1012,'202312071011,-14.940000000002328,1,237.45,0.0,238.69,
TSLA,20231207,100297.87,100338.87,1102,1111,'202312071102,41.0,9,241.95,0.0,243.02,
TSLA,20231207,100338.87,100330.67,1132,1156,'202312071132,-8.19999999999709,24,241.35,0.0,242.47,
TSLA,20231207,100330.67,100321.65,1403,1405,'202312071403,-9.020000000004075,2,241.09,0.0,241.66,
TSLA,20231207,100321.65,100304.43,1423,1425,'202312071423,-17.220000000001164,2,241.07,0.0,241.75,
TSLA,20231207,100304.43,100288.85,1429,1430,'202312071429,-15.579999999987194,1,241.21,0.0,241.63,
TSLA,20231207,100288.85,100285.57,1434,1435,'202312071434,-3.279999999998836,1,241.15,0.0,241.39,
TSLA,20231207,100285.57,100275.73,1502,1522,'202312071502,-9.84000000001106,20,240.76,0.0,241.14,
TSLA,20231207,100275.73,100274.09,1531,1532,'202312071531,-1.639999999999418,1,240.87,0.0,241.89,
TSLA,20231207,100274.09,100361.83,1536,1557,'202312071536,87.74000000000524,21,241.3,0.0,241.87,
TSLA,20231208,100361.83,100348.71,0933,0935,'202312080933,-13.119999999995343,2,240.24,0.0,243.39,
TSLA,20231208,100348.71,100331.49,0949,0951,'202312080949,-17.220000000001164,2,242.4,0.0,243.42,
TSLA,20231208,100331.49,100492.21,0955,1012,'202312080955,160.72000000000116,17,241.4,0.0,242.97,
TSLA,20231208,100492.21,100450.9,1016,1018,'202312081016,-41.310000000012224,2,243.46,0.0,244.29,
TSLA,20231208,100450.9,100408.78,1022,1033,'202312081022,-42.11999999999534,11,243.47,0.0,244.25,
TSLA,20231208,100408.78,100376.8,1037,1038,'202312081037,-31.979999999995925,1,243.22,0.0,244.82,
TSLA,20231208,100376.8,100414.87,1055,1103,'202312081055,38.06999999999243,8,243.43,0.0,244.1,
TSLA,20231208,100414.87,100387.33,1107,1110,'202312081107,-27.539999999993597,3,244.04,0.0,245.12,
TSLA,20231208,100387.33,100356.17,1219,1220,'202312081219,-31.160000000003492,1,240.68,0.0,241.4,
TSLA,20231208,100356.17,100334.03,1224,1225,'202312081224,-22.139999999999418,1,240.79,0.0,241.6,
TSLA,20231208,100334.03,100333.21,1229,1241,'202312081229,-0.819999999992433,12,241.31,0.0,241.56,
TSLA,20231208,100333.21,100319.27,1245,1259,'202312081245,-13.940000000002328,14,240.91,0.0,241.61,
TSLA,20231208,100319.27,100300.64,1447,1450,'202312081447,-18.630000000004657,3,243.87,0.0,244.66,
TSLA,20231211,100300.64,100270.3,0933,0938,'202312110933,-30.339999999996508,5,241.61,0.0,244.51,
TSLA,20231211,100270.3,100248.98,0942,0945,'202312110942,-21.320000000006985,3,241.09,0.0,242.49,
TSLA,20231211,100248.98,100243.24,0949,0953,'202312110949,-5.739999999990687,4,241.4,0.0,242.24,
TSLA,20231211,100243.24,100198.96,0957,1000,'202312110957,-44.279999999998836,3,241.18,0.0,242.12,
TSLA,20231211,100198.96,100205.52,1004,1015,'202312111004,6.559999999997672,11,241.43,0.0,242.24,
TSLA,20231211,100205.52,100175.64,1019,1020,'202312111019,-29.880000000004657,1,240.43,0.0,241.31,
TSLA,20231211,100175.64,100188.92,1024,1032,'202312111024,13.279999999998836,8,240.69,0.0,241.33,
TSLA,20231211,100188.92,100178.96,1036,1042,'202312111036,-9.959999999991851,6,239.57,0.0,240.82,
TSLA,20231211,100178.96,100207.18,1109,1124,'202312111109,28.219999999986612,15,240.47,0.0,242.08,
TSLA,20231211,100207.18,100315.08,1128,1203,'202312111128,107.90000000000873,35,239.61,0.0,240.2,
TSLA,20231211,100315.08,100296.82,1329,1355,'202312111329,-18.25999999999476,26,238.76,0.0,239.66,
TSLA,20231211,100296.82,100268.6,1448,1457,'202312111448,-28.220000000001164,9,239.16,0.0,239.98,
TSLA,20231212,100268.6,100316.48,0933,0940,'202312120933,47.879999999990105,7,235.66,0.0,240.98,
TSLA,20231212,100316.48,100251.03,0944,0948,'202312120944,-65.44999999999709,4,234.09,0.0,234.98,
TSLA,20231212,100251.03,100180.47,0952,0955,'202312120952,-70.55999999999767,3,234.33,0.0,235.51,
TSLA,20231212,100180.47,100159.22,1047,1100,'202312121047,-21.25,13,235.22,0.0,236.2,
TSLA,20231212,100159.22,100186.94,1104,1116,'202312121104,27.720000000001164,12,235.11,0.0,235.48,
TSLA,20231212,100186.94,100164.84,1134,1142,'202312121134,-22.10000000000582,8,235.2,0.0,235.92,
TSLA,20231212,100164.84,100236.24,1146,1224,'202312121146,71.40000000000873,38,235.08,0.0,235.56,
TSLA,20231212,100236.24,100220.94,1228,1242,'202312121228,-15.30000000000291,14,234.0,0.0,234.64,
TSLA,20231212,100220.94,100191.19,1246,1250,'202312121246,-29.75,4,234.45,0.0,234.74,
TSLA,20231212,100191.19,100189.51,1517,1520,'202312121517,-1.680000000007567,3,237.18,0.0,237.37,
TSLA,20231212,100189.51,100171.87,1524,1531,'202312121524,-17.639999999999418,7,236.99,0.0,237.41,
TSLA,20231213,100171.87,100311.27,0950,1005,'202312130950,139.40000000000873,15,234.63,0.0,235.58,
TSLA,20231213,100311.27,100270.47,1009,1016,'202312131009,-40.80000000000291,7,232.49,0.0,233.26,
TSLA,20231213,100270.47,100244.12,1020,1026,'202312131020,-26.35000000000582,6,232.94,0.0,233.92,
TSLA,20231213,100244.12,100455.77,1054,1117,'202312131054,211.65000000000873,23,233.02,0.0,234.37,
TSLA,20231213,100455.77,100486.22,1121,1127,'202312131121,30.44999999999709,6,229.44,0.0,230.53,
TSLA,20231213,100486.22,100493.87,1417,1424,'202312131417,7.649999999994179,7,233.27,0.0,233.99,
TSLA,20231213,100493.87,100386.77,1428,1431,'202312131428,-107.09999999999127,3,233.68,0.0,234.47,
TSLA,20231213,100386.77,100601.82,1438,1459,'202312131438,215.0500000000029,21,233.05,0.0,234.94,
TSLA,20231213,100601.82,100581.07,1503,1506,'202312131503,-20.75,3,237.12,0.0,239.15,
TSLA,20231213,100581.07,100566.13,1510,1515,'202312131510,-14.940000000002328,5,238.51,0.0,240.06,
TSLA,20231214,100566.13,100508.62,0933,0935,'202312140933,-57.51000000000931,2,237.1,0.0,244.35,
TSLA,20231214,100508.62,100579.14,0939,0946,'202312140939,70.52000000000407,7,242.94,0.0,244.58,
TSLA,20231214,100579.14,100686.87,0950,1002,'202312140950,107.72999999999593,12,244.69,0.0,245.44,
TSLA,20231214,100686.87,100809.18,1006,1015,'202312141006,122.30999999999767,9,245.55,0.0,246.97,
TSLA,20231214,100809.18,100779.58,1019,1021,'202312141019,-29.59999999999127,2,246.31,0.0,247.51,
