Symbol,Date,Initial Balance,End Balance,StartTime,EndTime,Full Date Time,Profit/Loss,DiffTime,Type,BollingerLower,StartPrice,BollingerUpper,EndPrice,
TSLA,20231212,100707.68,100779.08,1146,1224,'202312121146,71.40000000000873,38,SELL,235.08,235.48,235.56,234.63,
TSLA,20231212,100779.08,100763.78,1228,1242,'202312121228,-15.30000000000291,14,SELL,234.0,234.56,234.64,234.74,
TSLA,20231212,100763.78,100734.03,1246,1250,'202312121246,-29.75,4,SELL,234.45,234.45,234.74,234.8,
TSLA,20231212,100734.03,100732.35,1517,1520,'202312121517,-1.679999999993015,3,BUY,237.18,237.24,237.37,237.22,
TSLA,20231212,100732.35,100714.71,1524,1531,'202312121524,-17.639999999999418,7,BUY,236.99,237.01,237.41,236.8,
TSLA,20231213,100714.71,100854.11,0950,1005,'202312130950,139.39999999999418,15,SELL,234.63,234.62,235.58,232.98,
TSLA,20231213,100854.11,100813.31,1009,1016,'202312131009,-40.80000000000291,7,SELL,232.49,233.09,233.26,233.57,
TSLA,20231213,100813.31,100786.96,1020,1026,'202312131020,-26.34999999999127,6,SELL,232.94,233.78,233.92,234.09,
TSLA,20231213,100786.96,100998.61,1054,1117,'202312131054,211.64999999999418,23,SELL,233.02,232.9,234.37,230.41,
TSLA,20231213,100998.61,101029.06,1121,1127,'202312131121,30.44999999999709,6,SELL,229.44,229.52,230.53,229.17,
TSLA,20231213,101029.06,101036.71,1417,1424,'202312131417,7.650000000008731,7,BUY,233.27,233.63,233.99,233.72,
TSLA,20231213,101036.71,100929.61,1428,1431,'202312131428,-107.10000000000582,3,BUY,233.68,234.07,234.47,232.81,
TSLA,20231213,100929.61,101144.66,1438,1459,'202312131438,215.0500000000029,21,BUY,233.05,234.68,234.94,237.21,
TSLA,20231213,101144.66,101123.91,1503,1506,'202312131503,-20.75,3,BUY,237.12,239.57,239.15,239.32,
TSLA,20231213,101123.91,101108.97,1510,1515,'202312131510,-14.940000000002328,5,BUY,238.51,238.45,240.06,238.27,
TSLA,20231214,101108.97,101051.46,0933,0935,'202312140933,-57.50999999999476,2,BUY,237.1,244.46,244.35,243.75,
TSLA,20231214,101051.46,101121.98,0939,0946,'202312140939,70.51999999998952,7,BUY,242.94,243.86,244.58,244.72,
TSLA,20231214,101121.98,101229.71,0950,1002,'202312140950,107.73000000001048,12,BUY,244.69,244.76,245.44,246.09,
TSLA,20231214,101229.71,101352.02,1006,1015,'202312141006,122.30999999999767,9,BUY,245.55,245.3,246.97,246.81,
TSLA,20231214,101352.02,101322.42,1019,1021,'202312141019,-29.60000000000582,2,BUY,246.31,247.13,247.51,246.76,
TSLA,20231214,101322.42,101304.02,1025,1029,'202312141025,-18.39999999999418,4,BUY,246.71,247.0,247.24,246.77,
TSLA,20231214,101304.02,101398.42,1033,1038,'202312141033,94.39999999999418,5,BUY,246.56,247.38,247.58,248.56,
TSLA,20231214,101398.42,101315.22,1042,1047,'202312141042,-83.19999999999709,5,BUY,247.68,248.16,249.75,247.12,
TSLA,20231214,101315.22,101321.62,1130,1136,'202312141130,6.399999999994179,6,BUY,246.95,248.38,248.45,248.46,
TSLA,20231214,101321.62,101291.22,1140,1141,'202312141140,-30.39999999999418,1,BUY,248.47,248.99,249.17,248.61,
TSLA,20231214,101291.22,101297.62,1145,1154,'202312141145,6.399999999994179,9,BUY,248.39,249.61,249.51,249.69,
TSLA,20231214,101297.62,101276.82,1158,1201,'202312141158,-20.79999999998836,3,BUY,249.58,249.78,250.77,249.52,
TSLA,20231214,101276.82,101246.8,1205,1206,'202312141205,-30.020000000004075,1,BUY,249.56,250.27,250.23,249.89,
TSLA,20231214,101246.8,101309.2,1210,1218,'202312141210,62.39999999999418,8,BUY,249.65,249.92,250.38,250.7,
TSLA,20231214,101309.2,101394.52,1222,1250,'202312141222,85.32000000000698,28,BUY,250.41,251.7,251.65,252.78,
TSLA,20231215,101394.52,101342.52,0935,0937,'202312150935,-52.0,2,SELL,248.98,249.96,251.4,250.61,
TSLA,20231215,101342.52,101250.09,0941,0942,'202312150941,-92.43000000000757,1,SELL,249.01,250.9,251.12,252.07,
TSLA,20231215,101250.09,101230.09,0953,1002,'202312150953,-20.0,9,SELL,248.8,249.97,250.75,250.22,
TSLA,20231215,101230.09,101216.66,1006,1007,'202312151006,-13.429999999993015,1,SELL,249.24,250.99,250.81,251.16,
TSLA,20231215,101216.66,101204.81,1011,1012,'202312151011,-11.85000000000582,1,SELL,250.11,251.37,251.73,251.52,
TSLA,20231215,101204.81,101267.22,1019,1035,'202312151019,62.41000000000349,16,BUY,251.12,251.43,252.46,252.22,
TSLA,20231215,101267.22,101233.25,1039,1043,'202312151039,-33.970000000001164,4,BUY,252.22,252.62,252.98,252.19,
TSLA,20231215,101233.25,101187.43,1047,1048,'202312151047,-45.820000000006985,1,BUY,251.96,251.95,252.73,251.37,
TSLA,20231215,101187.43,101170.84,1052,1105,'202312151052,-16.589999999996508,13,BUY,251.53,251.71,252.32,251.5,
TSLA,20231215,101170.84,101136.87,1130,1131,'202312151130,-33.970000000001164,1,BUY,251.06,251.76,251.96,251.33,
TSLA,20231215,101136.87,101121.07,1135,1141,'202312151135,-15.799999999988358,6,BUY,251.07,251.33,251.84,251.13,
TSLA,20231215,101121.07,101163.73,1145,1203,'202312151145,42.65999999998894,18,BUY,251.1,251.68,251.63,252.22,
TSLA,20231215,101163.73,101171.63,1207,1242,'202312151207,7.900000000008731,35,BUY,252.23,252.45,252.88,252.55,
TSLA,20231215,101171.63,101141.61,1543,1545,'202312151543,-30.020000000004075,2,BUY,251.88,252.88,252.8,252.5,
TSLA,20231215,101141.61,101229.3,1549,1557,'202312151549,87.69000000000233,8,BUY,252.49,252.69,252.83,253.8,
TSLA,20231218,101229.3,101301.06,0933,0947,'202312180933,71.75999999999476,14,BUY,252.96,255.5,254.74,256.42,
TSLA,20231218,101301.06,101264.1,0951,0952,'202312180951,-36.95999999999185,1,BUY,256.5,257.15,257.42,256.67,
TSLA,20231218,101264.1,101377.2,0956,1027,'202312180956,113.09999999999127,31,BUY,256.19,256.41,257.23,257.86,
TSLA,20231218,101377.2,101334.85,1031,1037,'202312181031,-42.34999999999127,6,BUY,257.77,257.62,258.6,257.07,
TSLA,20231218,101334.85,101344.21,1149,1207,'202312181149,9.360000000000582,18,SELL,254.51,254.41,255.28,254.29,
TSLA,20231218,101344.21,101327.83,1211,1220,'202312181211,-16.380000000004657,9,SELL,253.58,254.0,254.49,254.21,
TSLA,20231218,101327.83,101323.15,1224,1226,'202312181224,-4.680000000007567,2,SELL,253.62,254.15,254.2,254.21,
TSLA,20231218,101323.15,101292.73,1313,1321,'202312181313,-30.419999999998254,8,SELL,254.62,254.44,255.35,254.83,
TSLA,20231218,101292.73,101318.47,1325,1345,'202312181325,25.74000000000524,20,SELL,254.26,254.77,254.82,254.44,
TSLA,20231218,101318.47,101307.55,1404,1406,'202312181404,-10.919999999998254,2,SELL,254.04,254.44,254.67,254.58,
TSLA,20231218,101307.55,101287.27,1419,1420,'202312181419,-20.279999999998836,1,SELL,253.99,253.79,255.1,254.05,
TSLA,20231218,101287.27,101300.53,1424,1440,'202312181424,13.259999999994761,16,SELL,253.53,253.71,254.57,253.54,
TSLA,20231218,101300.53,101302.11,1444,1452,'202312181444,1.5800000000017462,8,SELL,253.04,253.05,253.47,253.03,
TSLA,20231218,101302.11,101271.3,1538,1542,'202312181538,-30.80999999999767,4,SELL,251.96,251.74,253.0,252.13,
TSLA,20231218,101271.3,101262.61,1546,1549,'202312181546,-8.690000000002328,3,SELL,251.69,252.22,252.28,252.33,
TSLA,20231218,101262.61,101235.75,1553,1554,'202312181553,-26.860000000000582,1,SELL,251.98,252.2,252.46,252.54,
TSLA,20231219,101235.75,101208.45,0933,0944,'202312190933,-27.30000000000291,11,BUY,251.31,254.97,254.86,254.62,
TSLA,20231219,101208.45,101145.27,0948,0956,'202312190948,-63.179999999993015,8,BUY,254.45,255.16,255.31,254.35,
TSLA,20231219,101145.27,101169.45,1008,1036,'202312191008,24.179999999993015,28,BUY,253.86,256.0,256.03,256.31,
TSLA,20231219,101169.45,101216.42,1050,1116,'202312191050,46.970000000001164,26,BUY,255.9,256.94,256.95,257.55,
TSLA,20231219,101216.42,101221.04,1131,1150,'202312191131,4.619999999995343,19,BUY,257.06,257.05,258.16,257.11,
TSLA,20231219,101221.04,101204.1,1342,1347,'202312191342,-16.939999999987776,5,BUY,256.01,256.69,256.75,256.47,
TSLA,20231219,101204.1,101185.38,1351,1352,'202312191351,-18.720000000001164,1,BUY,256.37,256.41,256.92,256.17,
TSLA,20231219,101185.38,101173.06,1445,1450,'202312191445,-12.320000000006985,5,BUY,255.77,256.57,256.55,256.41,
TSLA,20231219,101173.06,101156.12,1454,1455,'202312191454,-16.94000000000233,1,BUY,256.36,256.75,256.76,256.53,
TSLA,20231219,101156.12,101124.55,1459,1506,'202312191459,-31.569999999992433,7,BUY,256.38,256.65,256.76,256.24,
TSLA,20231219,101124.55,101119.93,1545,1548,'202312191545,-4.620000000009895,3,BUY,256.25,256.44,256.6,256.38,
TSLA,20231219,101119.93,101129.94,1552,1557,'202312191552,10.010000000009313,5,BUY,256.32,256.67,256.79,256.8,
TSLA,20231220,101129.94,101160.74,0948,0956,'202312200948,30.80000000000291,8,BUY,256.79,257.83,258.04,258.23,
TSLA,20231220,101160.74,101147.65,1000,1010,'202312201000,-13.09000000001106,10,BUY,258.32,259.27,259.17,259.1,
TSLA,20231220,101147.65,101123.78,1014,1020,'202312201014,-23.869999999995343,6,BUY,258.71,258.79,259.71,258.48,
TSLA,20231220,101123.78,101079.89,1024,1027,'202312201024,-43.88999999999942,3,BUY,258.46,259.38,259.16,258.81,
TSLA,20231220,101079.89,101036.0,1031,1035,'202312201031,-43.88999999999942,4,BUY,258.35,258.42,259.34,257.85,
TSLA,20231220,101036.0,101028.98,1234,1235,'202312201234,-7.0200000000040745,1,SELL,255.39,255.68,256.11,255.77,
TSLA,20231220,101028.98,101014.94,1239,1241,'202312201239,-14.039999999993597,2,SELL,255.44,255.83,255.89,256.01,
TSLA,20231220,101014.94,101003.24,1245,1246,'202312201245,-11.69999999999709,1,SELL,255.66,256.05,256.06,256.2,
TSLA,20231220,101003.24,100989.2,1408,1410,'202312201408,-14.040000000008149,2,SELL,255.94,256.05,256.89,256.23,
TSLA,20231220,100989.2,100984.52,1414,1417,'202312201414,-4.679999999993015,3,SELL,255.99,256.35,256.29,256.41,
TSLA,20231220,100984.52,101394.02,1421,1455,'202312201421,409.5,34,SELL,255.72,255.57,256.53,250.32,
TSLA,20231220,101394.02,101473.22,1459,1506,'202312201459,79.19999999999709,7,SELL,249.49,249.41,250.64,248.42,
TSLA,20231220,101473.22,101420.42,1510,1511,'202312201510,-52.80000000000291,1,SELL,247.54,248.61,248.74,249.27,
TSLA,20231220,101420.42,101369.22,1528,1530,'202312201528,-51.19999999999709,2,SELL,248.7,248.39,250.45,249.03,
TSLA,20231220,101369.22,101341.22,1534,1542,'202312201534,-28.0,8,SELL,248.34,248.9,249.33,249.25,
TSLA,20231220,101341.22,101475.62,1546,1557,'202312201546,134.39999999999418,11,SELL,248.74,248.86,249.3,247.18,
TSLA,20231221,101475.62,101412.44,0933,0936,'202312210933,-63.179999999993015,3,BUY,245.37,253.61,253.89,252.8,
TSLA,20231221,101412.44,101425.08,0940,0947,'202312210940,12.639999999999418,7,BUY,251.78,252.08,253.73,252.24,
TSLA,20231221,101425.08,101399.8,0951,0952,'202312210951,-25.279999999998836,1,BUY,251.7,252.13,253.18,251.81,
TSLA,20231221,101399.8,101384.79,1132,1133,'202312211132,-15.010000000009313,1,BUY,252.31,252.78,253.02,252.59,
TSLA,20231221,101384.79,101384.01,1137,1139,'202312211137,-0.7799999999988358,2,BUY,252.54,253.3,253.42,253.29,
TSLA,20231221,101384.01,101373.74,1143,1152,'202312211143,-10.269999999989523,9,BUY,252.99,253.09,253.59,252.96,
TSLA,20231221,101373.74,101458.27,1348,1457,'202312211348,84.52999999999884,69,BUY,251.39,251.77,251.92,252.84,
TSLA,20231221,101458.27,101473.87,1506,1544,'202312211506,15.599999999991269,38,BUY,252.94,253.63,253.84,253.83,
TSLA,20231222,101473.87,101387.63,0933,0934,'202312220933,-86.23999999999069,1,BUY,253.61,257.44,257.86,256.32,
TSLA,20231222,101387.63,101366.07,0938,0945,'202312220938,-21.55999999999767,7,BUY,255.4,257.21,258.03,256.93,
TSLA,20231222,101366.07,101340.66,0949,0952,'202312220949,-25.410000000003492,3,BUY,256.98,257.4,257.89,257.07,
TSLA,20231222,101340.66,101320.64,0956,0957,'202312220956,-20.020000000004075,1,BUY,256.34,256.54,257.61,256.28,
TSLA,20231222,101320.64,101319.87,1001,1005,'202312221001,-0.7700000000040745,4,BUY,256.14,256.8,256.95,256.79,
TSLA,20231222,101319.87,101301.39,1009,1013,'202312221009,-18.479999999995925,4,BUY,256.36,256.64,257.41,256.4,
TSLA,20231222,101301.39,101282.67,1017,1019,'202312221017,-18.720000000001164,2,BUY,256.17,256.2,256.97,255.96,
TSLA,20231222,101282.67,101354.43,1419,1436,'202312221419,71.75999999999476,17,SELL,253.14,253.22,253.98,252.3,
TSLA,20231222,101354.43,101331.52,1440,1442,'202312221440,-22.90999999998894,2,SELL,251.82,252.31,252.61,252.6,
TSLA,20231222,101331.52,101306.24,1446,1452,'202312221446,-25.279999999998836,6,SELL,252.26,252.63,252.72,252.95,
TSLA,20231222,101306.24,101314.93,1543,1557,'202312221543,8.689999999987776,14,SELL,252.6,252.69,253.12,252.58,
TSLA,20231226,101314.93,101275.15,0933,0934,'202312260933,-39.779999999998836,1,BUY,251.75,254.67,255.21,254.16,
TSLA,20231226,101275.15,101237.71,0938,0939,'202312260938,-37.439999999987776,1,BUY,253.18,253.84,255.25,253.36,
TSLA,20231226,101237.71,101225.23,1000,1006,'202312261000,-12.480000000010477,6,BUY,254.07,254.63,254.83,254.47,
TSLA,20231226,101225.23,101256.43,1010,1029,'202312261010,31.19999999999709,19,BUY,254.29,255.77,255.67,256.17,
TSLA,20231226,101256.43,101231.79,1033,1038,'202312261033,-24.639999999999418,5,BUY,256.23,256.96,257.03,256.64,
TSLA,20231226,101231.79,101214.63,1042,1043,'202312261042,-17.15999999998894,1,BUY,256.35,256.28,257.01,256.06,
TSLA,20231226,101214.63,101194.61,1106,1126,'202312261106,-20.020000000004075,20,BUY,255.84,256.75,256.51,256.49,
TSLA,20231226,101194.61,101185.37,1152,1200,'202312261152,-9.240000000005239,8,BUY,256.14,257.08,257.16,256.96,
TSLA,20231226,101185.37,101167.66,1204,1206,'202312261204,-17.70999999999185,2,BUY,256.81,256.89,257.23,256.66,
TSLA,20231226,101167.66,101176.9,1210,1243,'202312261210,9.239999999990687,33,BUY,256.6,256.83,256.97,256.95,
TSLA,20231226,101176.9,101176.13,1319,1341,'202312261319,-0.7699999999895226,22,BUY,256.59,257.25,257.43,257.24,
TSLA,20231226,101176.13,101163.81,1538,1552,'202312261538,-12.320000000006985,14,BUY,256.77,256.84,257.45,256.68,
TSLA,20231227,101163.81,101263.37,0933,0948,'202312270933,99.55999999999767,15,BUY,255.68,260.07,259.85,261.38,
TSLA,20231227,101263.37,101240.57,0952,1011,'202312270952,-22.79999999998836,19,BUY,261.59,262.46,262.47,262.16,
TSLA,20231227,101240.57,101211.69,1332,1337,'202312271332,-28.880000000004657,5,BUY,262.39,263.13,263.18,262.75,
TSLA,20231227,101211.69,101202.57,1341,1343,'202312271341,-9.119999999995343,2,BUY,262.73,262.83,263.13,262.71,
TSLA,20231227,101202.57,101191.93,1347,1349,'202312271347,-10.64000000001397,2,BUY,262.73,262.74,262.88,262.6,
TSLA,20231227,101191.93,101181.29,1353,1359,'202312271353,-10.639999999999418,6,BUY,262.65,262.85,262.87,262.71,
TSLA,20231227,101181.29,101169.89,1534,1536,'202312271534,-11.39999999999418,2,SELL,260.31,260.98,260.92,261.13,
TSLA,20231228,101169.89,101108.39,0933,0935,'202312280933,-61.5,2,BUY,260.31,263.95,264.68,263.13,
TSLA,20231228,101108.39,101083.64,0939,0949,'202312280939,-24.75,10,BUY,262.94,263.43,264.49,263.1,
TSLA,20231228,101083.64,101089.72,1004,1008,'202312281004,6.080000000001746,4,SELL,260.79,260.78,261.58,260.7,
TSLA,20231228,101089.72,101070.72,1012,1014,'202312281012,-19.0,2,SELL,260.1,260.71,261.06,260.96,
TSLA,20231228,101070.72,101059.32,1018,1021,'202312281018,-11.39999999999418,3,SELL,260.46,260.76,261.02,260.91,
TSLA,20231228,101059.32,101047.92,1025,1044,'202312281025,-11.400000000008731,19,SELL,260.56,261.15,261.12,261.3,
TSLA,20231228,101047.92,101157.36,1101,1141,'202312281101,109.44000000000233,40,SELL,260.71,260.59,261.61,259.15,
TSLA,20231228,101157.36,101136.57,1145,1206,'202312281145,-20.789999999993597,21,SELL,258.81,259.07,259.13,259.34,
TSLA,20231228,101136.57,101125.02,1210,1233,'202312281210,-11.55000000000291,23,SELL,258.95,259.37,259.38,259.52,
TSLA,20231228,101125.02,101116.55,1252,1254,'202312281252,-8.470000000001164,2,SELL,258.93,259.07,259.71,259.18,
TSLA,20231228,101116.55,101342.16,1258,1423,'202312281258,225.61000000000058,85,SELL,258.98,259.16,259.22,256.23,
TSLA,20231228,101342.16,101515.32,1427,1519,'202312281427,173.1600000000035,52,SELL,255.86,256.0,256.16,253.78,
TSLA,20231228,101515.32,101544.18,1554,1557,'202312281554,28.85999999998603,3,SELL,253.43,253.4,253.94,253.03,
TSLA,20231229,101544.18,101495.99,0938,0942,'202312290938,-48.189999999987776,4,SELL,251.56,253.04,253.86,253.65,
TSLA,20231229,101495.99,101454.65,0946,0948,'202312290946,-41.34000000001106,2,SELL,252.62,253.31,253.77,253.84,
TSLA,20231229,101454.65,101429.37,1004,1005,'202312291004,-25.279999999998836,1,SELL,251.69,252.08,253.66,252.4,
TSLA,20231229,101429.37,101393.82,1009,1016,'202312291009,-35.54999999998836,7,SELL,251.69,253.03,253.39,253.48,
TSLA,20231229,101393.82,101677.43,1020,1050,'202312291020,283.60999999998603,30,SELL,252.98,253.04,253.46,249.45,
TSLA,20231229,101677.43,101627.03,1054,1056,'202312291054,-50.39999999999418,2,SELL,248.52,248.99,249.42,249.62,
TSLA,20231229,101627.03,101742.23,1100,1117,'202312291100,115.19999999999709,17,SELL,248.98,249.61,249.79,248.17,
TSLA,20231229,101742.23,101739.83,1121,1134,'202312291121,-2.3999999999941792,13,SELL,247.7,248.31,248.61,248.34,
TSLA,20231229,101739.83,101724.63,1138,1141,'202312291138,-15.19999999999709,3,SELL,247.76,248.12,248.45,248.31,
TSLA,20231229,101724.63,101739.03,1217,1233,'202312291217,14.39999999999418,16,SELL,248.87,249.14,249.4,248.96,
TSLA,20231229,101739.03,101717.43,1237,1238,'202312291237,-21.60000000000582,1,SELL,248.47,248.76,249.01,249.03,
TSLA,20231229,101717.43,101741.43,1242,1305,'202312291242,24.0,23,SELL,248.69,248.93,249.07,248.63,
TSLA,20231229,101741.43,101732.63,1433,1437,'202312291433,-8.799999999988358,4,SELL,249.45,249.64,250.02,249.75,
TSLA,20231229,101732.63,101703.4,1441,1452,'202312291441,-29.230000000010477,11,SELL,249.52,250.18,250.1,250.55,
TSLA,20231229,101703.4,101685.8,1506,1508,'202312291506,-17.59999999999127,2,SELL,249.86,249.93,250.67,250.15,
TSLA,20231229,101685.8,101831.16,1512,1557,'202312291512,145.36000000000058,45,SELL,249.83,250.27,250.48,248.43,
TSLA,20240102,101831.16,101888.67,0938,0944,'202401020938,57.50999999999476,6,SELL,245.31,246.61,249.73,245.9,
TSLA,20240102,101888.67,101867.61,0948,0950,'202401020948,-21.05999999999767,2,SELL,245.06,246.51,246.87,246.77,
TSLA,20240102,101867.61,101864.45,1134,1152,'202401021134,-3.1600000000034925,18,BUY,249.76,250.19,250.36,250.15,
TSLA,20240102,101864.45,101847.07,1156,1157,'202401021156,-17.379999999990105,1,BUY,250.19,250.37,250.7,250.15,
TSLA,20240102,101847.07,101820.21,1201,1202,'202401021201,-26.860000000000582,1,BUY,250.13,250.3,250.54,249.96,
TSLA,20240102,101820.21,101805.81,1333,1350,'202401021333,-14.400000000008731,17,BUY,248.35,248.84,248.85,248.66,
TSLA,20240102,101805.81,101778.61,1354,1356,'202401021354,-27.19999999999709,2,BUY,248.5,248.57,249.16,248.23,
TSLA,20240102,101778.61,101789.01,1519,1547,'202401021519,10.39999999999418,28,SELL,246.87,247.13,247.37,247.0,
TSLA,20240103,101789.01,101796.39,0933,0935,'202401030933,7.380000000004657,2,SELL,242.97,242.09,250.13,242.0,
TSLA,20240103,101796.39,101881.67,0939,0946,'202401030939,85.27999999999884,7,SELL,240.75,242.03,244.61,240.99,
TSLA,20240103,101881.67,101828.55,0950,0951,'202401030950,-53.11999999999534,1,SELL,240.17,240.41,241.95,241.05,
TSLA,20240103,101828.55,101797.84,0955,1000,'202401030955,-30.710000000006403,5,SELL,239.84,239.48,241.4,239.85,
TSLA,20240103,101797.84,101746.38,1004,1005,'202401031004,-51.45999999999185,1,SELL,238.86,238.78,240.22,239.4,
TSLA,20240103,101746.38,101806.14,1009,1018,'202401031009,59.75999999999476,9,SELL,238.49,238.2,240.33,237.48,
TSLA,20240103,101806.14,101784.3,1022,1023,'202401031022,-21.839999999996508,1,SELL,236.63,237.19,237.6,237.45,
TSLA,20240103,101784.3,101752.38,1027,1030,'202401031027,-31.919999999998254,3,SELL,237.13,237.77,237.75,238.15,
TSLA,20240103,101752.38,101724.66,1034,1035,'202401031034,-27.720000000001164,1,SELL,237.37,237.82,238.3,238.15,
TSLA,20240103,101724.66,101701.14,1039,1040,'202401031039,-23.520000000004075,1,SELL,237.29,237.44,238.35,237.72,
TSLA,20240103,101701.14,101638.89,1117,1125,'202401031117,-62.25,8,SELL,238.61,238.4,239.27,239.15,
TSLA,20240103,101638.89,101627.27,1129,1131,'202401031129,-11.619999999995343,2,SELL,238.46,239.04,239.23,239.18,
TSLA,20240103,101627.27,101638.06,1135,1142,'202401031135,10.789999999993597,7,SELL,238.95,239.2,239.4,239.07,
TSLA,20240103,101638.06,101633.91,1407,1410,'202401031407,-4.149999999994179,3,SELL,239.2,240.24,240.97,240.29,
TSLA,20240103,101633.91,101610.67,1414,1416,'202401031414,-23.24000000000524,2,SELL,239.26,239.62,240.51,239.9,
TSLA,20240103,101610.67,101611.5,1420,1424,'202401031420,0.8300000000017462,4,SELL,239.49,239.63,240.22,239.62,
TSLA,20240103,101611.5,101574.98,1527,1529,'202401031527,-36.520000000004075,2,SELL,238.81,238.81,239.44,239.25,
TSLA,20240103,101574.98,101639.72,1533,1555,'202401031533,64.74000000000524,22,SELL,238.74,239.5,239.55,238.72,
TSLA,20240104,101639.72,101687.03,1034,1055,'202401041034,47.30999999999767,21,BUY,240.14,240.74,241.03,241.31,
TSLA,20240104,101687.03,101678.83,1109,1124,'202401041109,-8.19999999999709,15,BUY,241.33,242.03,242.18,241.93,
TSLA,20240104,101678.83,101655.05,1128,1130,'202401041128,-23.779999999998836,2,BUY,241.77,241.81,242.11,241.52,
TSLA,20240104,101655.05,101645.92,1434,1436,'202401041434,-9.130000000004657,2,SELL,238.97,239.17,239.32,239.28,
TSLA,20240104,101645.92,101621.02,1440,1450,'202401041440,-24.89999999999418,10,SELL,239.04,239.23,239.29,239.53,
TSLA,20240104,101621.02,101591.97,1517,1519,'202401041517,-29.05000000000291,2,SELL,239.35,239.23,240.16,239.58,
TSLA,20240104,101591.97,101574.54,1523,1525,'202401041523,-17.430000000007567,2,SELL,239.26,239.71,239.74,239.92,
TSLA,20240104,101574.54,101568.73,1529,1530,'202401041529,-5.809999999997672,1,SELL,239.42,239.86,239.97,239.93,
TSLA,20240104,101568.73,101662.52,1545,1557,'202401041545,93.79000000000815,12,SELL,239.12,239.18,239.96,238.05,
TSLA,20240105,101662.52,101618.84,0933,0934,'202401050933,-43.68000000000757,1,SELL,236.2,236.19,238.6,236.71,
TSLA,20240105,101618.84,101636.48,0938,0946,'202401050938,17.639999999999418,8,SELL,235.98,236.64,237.52,236.43,
TSLA,20240105,101636.48,101612.41,1031,1043,'202401051031,-24.069999999992433,12,BUY,239.06,239.46,239.52,239.17,
TSLA,20240105,101612.41,101594.15,1047,1050,'202401051047,-18.260000000009313,3,BUY,239.21,239.81,239.94,239.59,
TSLA,20240105,101594.15,101572.57,1054,1057,'202401051054,-21.579999999987194,3,BUY,239.33,239.37,240.0,239.11,
TSLA,20240105,101572.57,101533.56,1101,1104,'202401051101,-39.01000000000931,3,BUY,239.12,239.65,239.59,239.18,
TSLA,20240105,101533.56,101521.11,1108,1110,'202401051108,-12.44999999999709,2,BUY,239.04,239.05,239.66,238.9,
TSLA,20240105,101521.11,101504.31,1234,1235,'202401051234,-16.80000000000291,1,SELL,236.42,236.48,236.72,236.68,
TSLA,20240105,101504.31,101485.83,1239,1240,'202401051239,-18.479999999995925,1,SELL,236.36,237.11,237.19,237.33,
TSLA,20240105,101485.83,101468.19,1443,1446,'202401051443,-17.639999999999418,3,SELL,237.72,237.74,238.36,237.95,
TSLA,20240105,101468.19,101484.99,1450,1511,'202401051450,16.80000000000291,21,SELL,237.67,237.63,237.97,237.43,
TSLA,20240105,101484.99,101486.67,1515,1545,'202401051515,1.679999999993015,30,SELL,236.91,237.46,237.57,237.44,
TSLA,20240108,101486.67,101475.05,1131,1139,'202401081131,-11.619999999995343,8,BUY,237.77,238.51,238.46,238.37,
TSLA,20240108,101475.05,101447.66,1143,1147,'202401081143,-27.389999999999418,4,BUY,238.32,238.4,238.77,238.07,
TSLA,20240108,101447.66,101455.96,1203,1225,'202401081203,8.30000000000291,22,BUY,237.7,239.23,239.21,239.33,
TSLA,20240108,101455.96,101451.81,1229,1236,'202401081229,-4.150000000008731,7,BUY,239.21,239.21,239.58,239.16,
TSLA,20240108,101451.81,101432.72,1240,1245,'202401081240,-19.089999999996508,5,BUY,239.22,239.38,239.53,239.15,
TSLA,20240108,101432.72,101412.8,1309,1310,'202401081309,-19.919999999998254,1,BUY,239.3,239.75,239.79,239.51,
TSLA,20240108,101412.8,101399.52,1314,1318,'202401081314,-13.279999999998836,4,BUY,239.35,239.39,239.79,239.23,
TSLA,20240108,101399.52,101358.85,1322,1326,'202401081322,-40.669999999998254,4,BUY,239.18,239.66,239.57,239.17,
TSLA,20240108,101358.85,101449.32,1345,1545,'202401081345,90.47000000000116,120,BUY,239.03,239.35,239.61,240.44,
TSLA,20240109,101449.32,101614.8,0933,0955,'202401090933,165.47999999999593,22,SELL,237.79,237.63,241.32,235.66,
TSLA,20240109,101614.8,101608.08,0959,1000,'202401090959,-6.720000000001164,1,SELL,235.11,235.66,235.77,235.74,
TSLA,20240109,101608.08,101699.88,1004,1015,'202401091004,91.80000000000291,11,SELL,235.21,234.91,235.99,233.83,
TSLA,20240109,101699.88,101760.23,1019,1034,'202401091019,60.34999999999127,15,SELL,233.35,233.71,234.23,233.0,
TSLA,20240109,101760.23,101732.18,1038,1039,'202401091038,-28.05000000000291,1,SELL,232.35,232.92,233.1,233.25,
TSLA,20240109,101732.18,101728.78,1043,1051,'202401091043,-3.3999999999941792,8,SELL,232.78,233.63,233.43,233.67,
TSLA,20240109,101728.78,101682.88,1333,1337,'202401091333,-45.89999999999418,4,SELL,233.5,233.37,234.72,233.91,
TSLA,20240109,101682.88,101668.43,1341,1347,'202401091341,-14.450000000011642,6,SELL,233.45,233.92,234.05,234.09,
TSLA,20240110,101668.43,101767.03,0943,0959,'202401100943,98.60000000000582,16,SELL,233.3,233.77,234.0,232.61,
TSLA,20240110,101767.03,101736.93,1003,1011,'202401101003,-30.10000000000582,8,SELL,231.74,231.76,232.55,232.11,
